Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","268","Géorgie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.501086","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-7.686908","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.597065","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.66887","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.597065","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.66887","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.718441","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.671711","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.702378","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.671711","E","Valeur estimée",""
"MK","Indicateurs macro","268","Géorgie","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","3.702378","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","8.128895","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","18.886425","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.401945","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","18.886425","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","27.401945","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","1.028674","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.56171","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.507134","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.56171","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.507134","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","6.213839","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","10.152223","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","11.734971","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","10.152223","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","11.734971","E","Valeur estimée",""
"MK","Indicateurs macro","288","Ghana","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","9.516164","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","1.092143","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","11.791179","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","11.895096","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","11.791179","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","11.895096","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","8.457659","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.856389","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","4.019189","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.856389","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","4.019189","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","13.027016","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.108033","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.272105","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.108033","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","8.272105","E","Valeur estimée",""
"MK","Indicateurs macro","300","Grèce","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","4.546846","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","4.438676","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.69424","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","22.69424","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","22.69424","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","22.69424","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","24.037942","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.371532","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.190635","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.371532","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.190635","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-15.387292","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.080538","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.388734","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.080538","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.388734","E","Valeur estimée",""
"MK","Indicateurs macro","308","Grenade","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.703913","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","0.052317","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.133577","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","24.225572","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","23.133577","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","24.225572","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","-7.371379","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.056875","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.533972","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.056875","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","19.533972","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.661461","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.535995","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.901099","E","Valeur estimée",""
"MK","Indicateurs macro","304","Groenland","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.535995","E","Valeur estimée",""
